Name,GeoID,Total,With cash public assistance or Food Stamps/SNAP,No cash public assistance or Food Stamps/SNAP
"Trumbull County, Ohio",05000US39155,86746.0,11070.0,75676.0
"Tucker County, West Virginia",05000US54093,3215.0,316.0,2899.0
"Tulare County, California",05000US06107,128324.0,23921.0,104403.0
"Tulsa County, Oklahoma",05000US40143,239674.0,28772.0,210902.0
"Tunica County, Mississippi",05000US28143,3992.0,1142.0,2850.0
"Tuolumne County, California",05000US06109,22157.0,2063.0,20094.0
"Turner County, Georgia",05000US13287,3065.0,851.0,2214.0
"Turner County, South Dakota",05000US46125,3411.0,206.0,3205.0
"Tuscaloosa County, Alabama",05000US01125,68711.0,6542.0,62169.0
"Tuscarawas County, Ohio",05000US39157,36262.0,4478.0,31784.0
"Tuscola County, Michigan",05000US26157,21525.0,3451.0,18074.0
"Twiggs County, Georgia",05000US13289,3088.0,344.0,2744.0
"Twin Falls County, Idaho",05000US16083,27940.0,3034.0,24906.0
"Tyler County, Texas",05000US48457,8238.0,1576.0,6662.0
"Tyler County, West Virginia",05000US54095,3752.0,607.0,3145.0
"Tyrrell County, North Carolina",05000US37177,1612.0,391.0,1221.0
"Uinta County, Wyoming",05000US56041,7265.0,564.0,6701.0
"Uintah County, Utah",05000US49047,10762.0,808.0,9954.0
"Ulster County, New York",05000US36111,70034.0,7128.0,62906.0
"Umatilla County, Oregon",05000US41059,26805.0,5082.0,21723.0
"Unicoi County, Tennessee",05000US47171,7437.0,1470.0,5967.0
"Union County, Arkansas",05000US05139,16757.0,3013.0,13744.0
"Union County, Florida",05000US12125,3665.0,575.0,3090.0
"Union County, Georgia",05000US13291,9118.0,1134.0,7984.0
"Union County, Illinois",05000US17181,6787.0,1221.0,5566.0
"Union County, Indiana",05000US18161,2988.0,305.0,2683.0
"Union County, Iowa",05000US19175,5354.0,783.0,4571.0
"Union County, Kentucky",05000US21225,5468.0,788.0,4680.0
"Union County, Mississippi",05000US28145,10128.0,1073.0,9055.0
"Union County, New Jersey",05000US34039,184584.0,10834.0,173750.0
"Union County, New Mexico",05000US35059,1690.0,138.0,1552.0
"Union County, North Carolina",05000US37179,66720.0,5293.0,61427.0
"Union County, Ohio",05000US39159,17795.0,1353.0,16442.0
"Union County, Oregon",05000US41061,10411.0,1840.0,8571.0
"Union County, Pennsylvania",05000US42119,15310.0,1263.0,14047.0
"Union County, South Carolina",05000US45087,12052.0,2071.0,9981.0
"Union County, South Dakota",05000US46127,5833.0,402.0,5431.0
"Union County, Tennessee",05000US47173,7334.0,1423.0,5911.0
"Union Parish, Louisiana",05000US22111,8344.0,1251.0,7093.0
"Upshur County, Texas",05000US48459,14793.0,1692.0,13101.0
"Upshur County, West Virginia",05000US54097,9139.0,1408.0,7731.0
"Upson County, Georgia",05000US13293,10416.0,2106.0,8310.0
"Upton County, Texas",05000US48461,1203.0,138.0,1065.0
"Utah County, Utah",05000US49049,138804.0,10206.0,128598.0
"Utuado Municipio, Puerto Rico",05000US72141,10141.0,4930.0,5211.0
"Uvalde County, Texas",05000US48463,8689.0,1943.0,6746.0
"Valdez-Cordova Census Area, Alaska",05000US02261,3793.0,320.0,3473.0
"Valencia County, New Mexico",05000US35061,27389.0,4624.0,22765.0
"Valley County, Idaho",05000US16085,4019.0,262.0,3757.0
"Valley County, Montana",05000US30105,3221.0,227.0,2994.0
"Valley County, Nebraska",05000US31175,1868.0,135.0,1733.0
"Val Verde County, Texas",05000US48465,14909.0,2809.0,12100.0
"Van Buren County, Arkansas",05000US05141,7097.0,1141.0,5956.0
"Van Buren County, Iowa",05000US19177,3077.0,302.0,2775.0
"Van Buren County, Michigan",05000US26159,28846.0,4787.0,24059.0
"Van Buren County, Tennessee",05000US47175,2066.0,450.0,1616.0
"Vance County, North Carolina",05000US37181,16477.0,3610.0,12867.0
"Vanderburgh County, Indiana",05000US18163,73927.0,8465.0,65462.0
"Van Wert County, Ohio",05000US39161,11381.0,1008.0,10373.0
"Van Zandt County, Texas",05000US48467,19292.0,1948.0,17344.0
"Vega Alta Municipio, Puerto Rico",05000US72143,11782.0,4412.0,7370.0
"Vega Baja Municipio, Puerto Rico",05000US72145,17834.0,6155.0,11679.0
"Venango County, Pennsylvania",05000US42121,22482.0,3418.0,19064.0
"Ventura County, California",05000US06111,264982.0,15681.0,249301.0
"Vermilion County, Illinois",05000US17183,31979.0,4524.0,27455.0
"Vermilion Parish, Louisiana",05000US22113,21737.0,3261.0,18476.0
"Vermillion County, Indiana",05000US18165,6434.0,680.0,5754.0
"Vernon County, Missouri",05000US29217,8137.0,1325.0,6812.0
"Vernon County, Wisconsin",05000US55123,11831.0,942.0,10889.0
"Vernon Parish, Louisiana",05000US22115,18025.0,2395.0,15630.0
"Victoria County, Texas",05000US48469,32004.0,4368.0,27636.0
"Vieques Municipio, Puerto Rico",05000US72147,3199.0,1324.0,1875.0
"Vigo County, Indiana",05000US18167,39823.0,5420.0,34403.0
"Vilas County, Wisconsin",05000US55125,10612.0,1217.0,9395.0
"Villalba Municipio, Puerto Rico",05000US72149,7664.0,3833.0,3831.0
"Vinton County, Ohio",05000US39163,5305.0,1042.0,4263.0
"Virginia Beach city, Virginia",05000US51810,164041.0,7552.0,156489.0
"Volusia County, Florida",05000US12127,197382.0,19127.0,178255.0
"Wabasha County, Minnesota",05000US27157,8751.0,336.0,8415.0
"Wabash County, Illinois",05000US17185,4752.0,441.0,4311.0
"Wabash County, Indiana",05000US18169,12968.0,1485.0,11483.0
"Wabaunsee County, Kansas",05000US20197,2768.0,130.0,2638.0
"Wade Hampton Census Area, Alaska",05000US02270,1714.0,1002.0,712.0
"Wadena County, Minnesota",05000US27159,5968.0,833.0,5135.0
"Wagoner County, Oklahoma",05000US40145,26168.0,2747.0,23421.0
"Wahkiakum County, Washington",05000US53069,1648.0,248.0,1400.0
"Wake County, North Carolina",05000US37183,334302.0,20492.0,313810.0
"Wakulla County, Florida",05000US12129,10539.0,732.0,9807.0
"Waldo County, Maine",05000US23027,16204.0,2922.0,13282.0
"Walker County, Alabama",05000US01127,25779.0,3899.0,21880.0
"Walker County, Georgia",05000US13295,26256.0,3517.0,22739.0
"Walker County, Texas",05000US48471,20077.0,1999.0,18078.0
"Wallace County, Kansas",05000US20199,627.0,34.0,593.0
"Walla Walla County, Washington",05000US53071,21645.0,3338.0,18307.0
"Waller County, Texas",05000US48473,13653.0,1330.0,12323.0
"Wallowa County, Oregon",05000US41063,3046.0,516.0,2530.0
"Walsh County, North Dakota",05000US38099,4825.0,419.0,4406.0
"Walthall County, Mississippi",05000US28147,5286.0,880.0,4406.0
"Walton County, Florida",05000US12131,22454.0,2228.0,20226.0
"Walton County, Georgia",05000US13297,29488.0,3049.0,26439.0
"Walworth County, South Dakota",05000US46129,2201.0,273.0,1928.0
"Walworth County, Wisconsin",05000US55127,39083.0,3131.0,35952.0
"Wapello County, Iowa",05000US19179,14771.0,2900.0,11871.0
"Ward County, North Dakota",05000US38101,24453.0,2102.0,22351.0
"Ward County, Texas",05000US48475,3808.0,466.0,3342.0
"Ware County, Georgia",05000US13299,13091.0,2184.0,10907.0
"Warren County, Georgia",05000US13301,2269.0,532.0,1737.0
"Warren County, Illinois",05000US17187,6854.0,709.0,6145.0
"Warren County, Indiana",05000US18171,3328.0,309.0,3019.0
"Warren County, Iowa",05000US19181,17222.0,1289.0,15933.0
"Warren County, Kentucky",05000US21227,42910.0,5426.0,37484.0
"Warren County, Mississippi",05000US28149,19023.0,1990.0,17033.0
"Warren County, Missouri",05000US29219,12501.0,1737.0,10764.0
"Warren County, New Jersey",05000US34041,41685.0,2453.0,39232.0
"Warren County, New York",05000US36113,28392.0,2829.0,25563.0
"Warren County, North Carolina",05000US37185,7999.0,1647.0,6352.0
"Warren County, Ohio",05000US39165,75283.0,3755.0,71528.0
"Warren County, Pennsylvania",05000US42123,17602.0,2023.0,15579.0
"Warren County, Tennessee",05000US47177,15292.0,2733.0,12559.0
"Warren County, Virginia",05000US51187,14203.0,1116.0,13087.0
"Warrick County, Indiana",05000US18173,22412.0,1573.0,20839.0
"Wasatch County, Utah",05000US49051,7265.0,422.0,6843.0
"Wasco County, Oregon",05000US41065,9857.0,1815.0,8042.0
"Waseca County, Minnesota",05000US27161,7303.0,507.0,6796.0
"Washakie County, Wyoming",05000US56043,3464.0,223.0,3241.0
"Washburn County, Wisconsin",05000US55129,7550.0,993.0,6557.0
"Washington County, Alabama",05000US01129,6489.0,876.0,5613.0
"Washington County, Arkansas",05000US05143,76841.0,7586.0,69255.0
"Washington County, Colorado",05000US08121,2089.0,94.0,1995.0
"Washington County, Florida",05000US12133,8727.0,1016.0,7711.0
"Washington County, Georgia",05000US13303,7082.0,1197.0,5885.0
"Washington County, Idaho",05000US16087,4041.0,654.0,3387.0
"Washington County, Illinois",05000US17189,6013.0,362.0,5651.0
"Washington County, Indiana",05000US18175,10744.0,1477.0,9267.0
"Washington County, Iowa",05000US19183,8943.0,842.0,8101.0
"Washington County, Kansas",05000US20201,2496.0,83.0,2413.0
"Washington County, Kentucky",05000US21229,4541.0,480.0,4061.0
"Washington County, Maine",05000US23029,14111.0,3264.0,10847.0
"Washington County, Maryland",05000US24043,55485.0,5728.0,49757.0
"Washington County, Minnesota",05000US27163,87446.0,3246.0,84200.0
"Washington County, Mississippi",05000US28151,18821.0,5981.0,12840.0
"Washington County, Missouri",05000US29221,9161.0,2103.0,7058.0
"Washington County, Nebraska",05000US31177,7454.0,248.0,7206.0
"Washington County, New York",05000US36115,24682.0,2896.0,21786.0
"Washington County, North Carolina",05000US37187,5028.0,1136.0,3892.0
"Washington County, Ohio",05000US39167,25184.0,3002.0,22182.0
"Washington County, Oklahoma",05000US40147,21371.0,2130.0,19241.0
"Washington County, Oregon",05000US41067,198593.0,19274.0,179319.0
"Washington County, Pennsylvania",05000US42125,83806.0,8820.0,74986.0
"Washington County, Rhode Island",05000US44009,49179.0,2438.0,46741.0
"Washington County, Tennessee",05000US47179,50523.0,6102.0,44421.0
"Washington County, Texas",05000US48477,12613.0,1293.0,11320.0
"Washington County, Utah",05000US49053,46088.0,3491.0,42597.0
"Washington County, Vermont",05000US50023,24728.0,2384.0,22344.0
"Washington County, Virginia",05000US51191,23064.0,2474.0,20590.0
"Washington County, Wisconsin",05000US55131,51864.0,3339.0,48525.0
"Washington Parish, Louisiana",05000US22117,17444.0,4644.0,12800.0
"Washita County, Oklahoma",05000US40149,4604.0,428.0,4176.0
"Washoe County, Nevada",05000US32031,160889.0,11686.0,149203.0
"Washtenaw County, Michigan",05000US26161,134165.0,13301.0,120864.0
"Watauga County, North Carolina",05000US37189,20655.0,1246.0,19409.0
"Watonwan County, Minnesota",05000US27165,4396.0,258.0,4138.0
"Waukesha County, Wisconsin",05000US55133,152181.0,5984.0,146197.0
"Waupaca County, Wisconsin",05000US55135,21603.0,1897.0,19706.0
"Waushara County, Wisconsin",05000US55137,10143.0,1119.0,9024.0
"Wayne County, Georgia",05000US13305,10214.0,1757.0,8457.0
"Wayne County, Illinois",05000US17191,7241.0,851.0,6390.0
"Wayne County, Indiana",05000US18177,28071.0,4115.0,23956.0
"Wayne County, Iowa",05000US19185,2699.0,371.0,2328.0
"Wayne County, Kentucky",05000US21231,8526.0,2272.0,6254.0
"Wayne County, Michigan",05000US26163,681674.0,147200.0,534474.0
"Wayne County, Mississippi",05000US28153,8436.0,1530.0,6906.0
"Wayne County, Missouri",05000US29223,5638.0,1235.0,4403.0
"Wayne County, Nebraska",05000US31179,3315.0,153.0,3162.0
"Wayne County, New York",05000US36117,36563.0,3767.0,32796.0
"Wayne County, North Carolina",05000US37191,47027.0,6964.0,40063.0
"Wayne County, Ohio",05000US39169,42485.0,4568.0,37917.0
"Wayne County, Pennsylvania",05000US42127,19305.0,2000.0,17305.0
"Wayne County, Tennessee",05000US47181,5927.0,1235.0,4692.0
"Wayne County, Utah",05000US49055,814.0,39.0,775.0
"Wayne County, West Virginia",05000US54099,16833.0,2796.0,14037.0
"Waynesboro city, Virginia",05000US51820,8750.0,1244.0,7506.0
"Weakley County, Tennessee",05000US47183,13958.0,2462.0,11496.0
"Webb County, Texas",05000US48479,65796.0,19079.0,46717.0
"Weber County, Utah",05000US49057,78814.0,8254.0,70560.0
"Webster County, Georgia",05000US13307,1270.0,182.0,1088.0
"Webster County, Iowa",05000US19187,15855.0,2041.0,13814.0
"Webster County, Kentucky",05000US21233,4990.0,710.0,4280.0
"Webster County, Mississippi",05000US28155,3950.0,920.0,3030.0
"Webster County, Missouri",05000US29225,12848.0,1836.0,11012.0
"Webster County, Nebraska",05000US31181,1572.0,115.0,1457.0
"Webster County, West Virginia",05000US54101,4020.0,973.0,3047.0
"Webster Parish, Louisiana",05000US22119,16412.0,3308.0,13104.0
"Weld County, Colorado",05000US08123,88242.0,6433.0,81809.0
"Wells County, Indiana",05000US18179,10767.0,1076.0,9691.0
"Wells County, North Dakota",05000US38103,2032.0,194.0,1838.0
"West Baton Rouge Parish, Louisiana",05000US22121,8510.0,1323.0,7187.0
"West Carroll Parish, Louisiana",05000US22123,4070.0,628.0,3442.0
"Westchester County, New York",05000US36119,345908.0,24080.0,321828.0
"West Feliciana Parish, Louisiana",05000US22125,4112.0,665.0,3447.0
"Westmoreland County, Pennsylvania",05000US42129,152819.0,16110.0,136709.0
"Westmoreland County, Virginia",05000US51193,7077.0,769.0,6308.0
"Weston County, Wyoming",05000US56045,2944.0,143.0,2801.0
"Wetzel County, West Virginia",05000US54103,6957.0,1048.0,5909.0
"Wexford County, Michigan",05000US26165,12426.0,2363.0,10063.0
"Wharton County, Texas",05000US48481,14600.0,2008.0,12592.0
"Whatcom County, Washington",05000US53073,79003.0,9611.0,69392.0
"Wheatland County, Montana",05000US30107,847.0,30.0,817.0
"Wheeler County, Georgia",05000US13309,1687.0,384.0,1303.0
"Wheeler County, Nebraska",05000US31183,315.0,13.0,302.0
"Wheeler County, Oregon",05000US41069,601.0,71.0,530.0
"Wheeler County, Texas",05000US48483,2124.0,213.0,1911.0
"White County, Arkansas",05000US05145,29529.0,3972.0,25557.0
"White County, Georgia",05000US13311,12459.0,2034.0,10425.0
"White County, Illinois",05000US17193,6327.0,797.0,5530.0
"White County, Indiana",05000US18181,9786.0,754.0,9032.0
"White County, Tennessee",05000US47185,9824.0,1700.0,8124.0
"White Pine County, Nevada",05000US32033,3565.0,287.0,3278.0
"Whiteside County, Illinois",05000US17195,23603.0,2313.0,21290.0
"Whitfield County, Georgia",05000US13313,34514.0,4672.0,29842.0
"Whitley County, Indiana",05000US18183,13159.0,980.0,12179.0
"Whitley County, Kentucky",05000US21235,13197.0,3259.0,9938.0
"Whitman County, Washington",05000US53075,16187.0,1184.0,15003.0
"Wibaux County, Montana",05000US30109,353.0,28.0,325.0
"Wichita County, Kansas",05000US20203,862.0,35.0,827.0
"Wichita County, Texas",05000US48485,48001.0,5257.0,42744.0
"Wicomico County, Maryland",05000US24045,36406.0,4225.0,32181.0
"Wilbarger County, Texas",05000US48487,5069.0,555.0,4514.0
"Wilcox County, Alabama",05000US01131,3732.0,1040.0,2692.0
"Wilcox County, Georgia",05000US13315,2661.0,561.0,2100.0
"Wilkes County, Georgia",05000US13317,4138.0,893.0,3245.0
"Wilkes County, North Carolina",05000US37193,27928.0,4244.0,23684.0
"Wilkin County, Minnesota",05000US27167,2658.0,126.0,2532.0
"Wilkinson County, Georgia",05000US13319,3356.0,349.0,3007.0
"Wilkinson County, Mississippi",05000US28157,3459.0,840.0,2619.0
"Willacy County, Texas",05000US48489,5309.0,1807.0,3502.0
"Will County, Illinois",05000US17197,221722.0,15154.0,206568.0
"Williamsburg city, Virginia",05000US51830,4206.0,196.0,4010.0
"Williamsburg County, South Carolina",05000US45089,11185.0,2528.0,8657.0
"Williams County, North Dakota",05000US38105,9273.0,380.0,8893.0
"Williams County, Ohio",05000US39171,15139.0,1693.0,13446.0
"Williamson County, Illinois",05000US17199,26764.0,3518.0,23246.0
"Williamson County, Tennessee",05000US47187,64011.0,2882.0,61129.0
"Williamson County, Texas",05000US48491,147912.0,8869.0,139043.0
"Wilson County, Kansas",05000US20205,3830.0,555.0,3275.0
"Wilson County, North Carolina",05000US37195,31830.0,4921.0,26909.0
"Wilson County, Tennessee",05000US47189,42183.0,4039.0,38144.0
"Wilson County, Texas",05000US48493,15076.0,1462.0,13614.0
"Winchester city, Virginia",05000US51840,10147.0,1237.0,8910.0
"Windham County, Connecticut",05000US09015,44366.0,5300.0,39066.0
"Windham County, Vermont",05000US50025,19527.0,2240.0,17287.0
"Windsor County, Vermont",05000US50027,24863.0,2862.0,22001.0
"Winkler County, Texas",05000US48495,2526.0,315.0,2211.0
"Winnebago County, Illinois",05000US17201,113015.0,15239.0,97776.0
"Winnebago County, Iowa",05000US19189,4670.0,361.0,4309.0
"Winnebago County, Wisconsin",05000US55139,66861.0,5378.0,61483.0
"Winneshiek County, Iowa",05000US19191,7979.0,521.0,7458.0
"Winn Parish, Louisiana",05000US22127,5375.0,1202.0,4173.0
"Winona County, Minnesota",05000US27169,19292.0,1186.0,18106.0
"Winston County, Alabama",05000US01133,9568.0,1678.0,7890.0
"Winston County, Mississippi",05000US28159,7348.0,1234.0,6114.0
"Wirt County, West Virginia",05000US54105,2325.0,462.0,1863.0
"Wise County, Texas",05000US48497,19995.0,1616.0,18379.0
"Wise County, Virginia",05000US51195,15477.0,3139.0,12338.0
"Wolfe County, Kentucky",05000US21237,2543.0,887.0,1656.0
"Woodbury County, Iowa",05000US19193,38716.0,5677.0,33039.0
"Wood County, Ohio",05000US39173,48680.0,3854.0,44826.0
"Wood County, Texas",05000US48499,15983.0,1597.0,14386.0
"Wood County, West Virginia",05000US54107,35990.0,5614.0,30376.0
"Wood County, Wisconsin",05000US55141,32126.0,3440.0,28686.0
"Woodford County, Illinois",05000US17203,14083.0,837.0,13246.0
"Woodford County, Kentucky",05000US21239,9878.0,966.0,8912.0
"Woodruff County, Arkansas",05000US05147,3256.0,801.0,2455.0
"Woods County, Oklahoma",05000US40151,3570.0,283.0,3287.0
"Woodson County, Kansas",05000US20207,1562.0,223.0,1339.0
"Woodward County, Oklahoma",05000US40153,7558.0,673.0,6885.0
"Worcester County, Maryland",05000US24047,21785.0,1777.0,20008.0
"Worcester County, Massachusetts",05000US25027,299089.0,31996.0,267093.0
"Worth County, Georgia",05000US13321,8039.0,1347.0,6692.0
"Worth County, Iowa",05000US19195,3264.0,348.0,2916.0
"Worth County, Missouri",05000US29227,977.0,88.0,889.0
"Wrangell City and Borough, Alaska",05000US02275,1004.0,146.0,858.0
"Wright County, Iowa",05000US19197,5503.0,535.0,4968.0
"Wright County, Minnesota",05000US27171,44683.0,2076.0,42607.0
"Wright County, Missouri",05000US29229,7529.0,1837.0,5692.0
"Wyandot County, Ohio",05000US39175,9179.0,813.0,8366.0
"Wyandotte County, Kansas",05000US20209,57114.0,8628.0,48486.0
"Wyoming County, New York",05000US36121,15549.0,1415.0,14134.0
"Wyoming County, Pennsylvania",05000US42131,11013.0,1240.0,9773.0
"Wyoming County, West Virginia",05000US54109,8965.0,1619.0,7346.0
"Wythe County, Virginia",05000US51197,11610.0,1502.0,10108.0
"Yabucoa Municipio, Puerto Rico",05000US72151,11775.0,5718.0,6057.0
